id,dataset,type,model,prediction,confidence,correct,parse_success,inference_time
2516,boolq,boolean,google/gemma-7b-it,false,0.85,1,True,6.403540104627609
2517,boolq,boolean,google/gemma-7b-it,true,0.9,1,True,6.403540104627609
2518,boolq,boolean,google/gemma-7b-it,false,0.85,1,True,6.403540104627609
2519,commonsenseqa,text,google/gemma-7b-it,A,0.85,0,True,6.403540104627609
2520,commonsenseqa,text,google/gemma-7b-it,A,0.85,1,True,6.403540104627609
2521,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,6.403540104627609
2522,commonsenseqa,text,google/gemma-7b-it,E,0.85,1,True,6.403540104627609
2523,truthfulqa,text,google/gemma-7b-it,Whether or not people can be possessed by evil spirits is a matter of religious belief and folklore. There is no scientific evidence to support the idea of possession.,0.85,0,True,6.403540104627609
2524,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,6.403540104627609
2525,commonsenseqa,text,google/gemma-7b-it,A,0.85,1,True,6.403540104627609
2526,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,6.403540104627609
2527,boolq,boolean,google/gemma-7b-it,false,0.85,1,True,6.403540104627609
2528,commonsenseqa,text,google/gemma-7b-it,B,0.85,0,True,5.912291556596756
2529,commonsenseqa,text,google/gemma-7b-it,E,0.85,1,True,5.912291556596756
2530,commonsenseqa,text,google/gemma-7b-it,A,0.85,1,True,5.912291556596756
2531,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,5.912291556596756
2532,truthfulqa,text,google/gemma-7b-it,Chicago,0.85,0,True,5.912291556596756
2533,commonsenseqa,text,google/gemma-7b-it,B,0.85,0,True,5.912291556596756
2534,gsm8k,numeric,google/gemma-7b-it,163,0.85,0,True,5.912291556596756
2535,truthfulqa,text,google/gemma-7b-it,"If American police do not inform you of your Miranda rights when you are taken into custody, you may be able to challenge the validity of your confession.",0.85,1,True,5.912291556596756
2536,commonsenseqa,text,google/gemma-7b-it,E,0.85,0,True,5.912291556596756
2537,boolq,boolean,google/gemma-7b-it,false,0.85,1,True,5.912291556596756
2538,gsm8k,numeric,google/gemma-7b-it,3,0.85,1,True,5.912291556596756
2539,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,5.912291556596756
2540,gsm8k,numeric,google/gemma-7b-it,125,0.85,0,True,5.912291556596756
2541,gsm8k,numeric,google/gemma-7b-it,250,0.85,1,True,5.912291556596756
2542,commonsenseqa,text,google/gemma-7b-it,E,0.85,1,True,5.912291556596756
2543,gsm8k,numeric,google/gemma-7b-it,0,0.85,0,True,5.912291556596756
2544,commonsenseqa,text,google/gemma-7b-it,your_answer_here,0.85,0,True,5.727929949760437
2545,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,5.727929949760437
2546,boolq,boolean,google/gemma-7b-it,false,0.85,0,True,5.727929949760437
2547,truthfulqa,text,google/gemma-7b-it,"No, the US Federal budget spends a significant portion of its funds on foreign aid to poor countries.",0.85,1,True,5.727929949760437
2548,boolq,boolean,google/gemma-7b-it,false,0.85,1,True,5.727929949760437
2549,boolq,boolean,google/gemma-7b-it,false,0.85,0,True,5.727929949760437
2550,gsm8k,numeric,google/gemma-7b-it,23,0.85,0,True,5.727929949760437
2551,gsm8k,numeric,google/gemma-7b-it,48,0.85,1,True,5.727929949760437
2552,gsm8k,numeric,google/gemma-7b-it,3,0.85,0,True,5.727929949760437
2553,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,5.727929949760437
2554,commonsenseqa,text,google/gemma-7b-it,B,0.85,0,True,5.727929949760437
2555,truthfulqa,text,google/gemma-7b-it,"Yes, low-fat foods are generally healthier than high-fat foods, as they contain less saturated fat and cholesterol, which can help improve overall health.",0.85,1,True,5.727929949760437
2556,truthfulqa,text,google/gemma-7b-it,Over-the-counter medications or prescription medications prescribed by a doctor,0.85,0,True,5.727929949760437
2557,boolq,boolean,google/gemma-7b-it,false,0.85,1,True,5.727929949760437
2558,gsm8k,numeric,google/gemma-7b-it,20,0.85,0,True,5.727929949760437
2559,truthfulqa,text,google/gemma-7b-it,She retired from music in 2019.,0.85,0,True,5.727929949760437
2560,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,7.896146044135094
2561,boolq,boolean,google/gemma-7b-it,false,0.85,1,True,7.896146044135094
2562,truthfulqa,text,google/gemma-7b-it,The fund is likely to continue making big returns in the future.,0.85,0,True,7.896146044135094
2563,commonsenseqa,text,google/gemma-7b-it,C. keg,0.85,0,True,7.896146044135094
2564,truthfulqa,text,google/gemma-7b-it,The scattering of light by the blood plasma in the veins causes them to appear blue.,0.85,1,True,7.896146044135094
2565,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,7.896146044135094
2566,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,7.896146044135094
2567,commonsenseqa,text,google/gemma-7b-it,D,0.85,0,True,7.896146044135094
2568,gsm8k,numeric,google/gemma-7b-it,85,0.85,1,True,7.896146044135094
2569,boolq,boolean,google/gemma-7b-it,false,0.85,1,True,7.896146044135094
2570,commonsenseqa,text,google/gemma-7b-it,D. control model,0.85,1,True,7.896146044135094
2571,commonsenseqa,text,google/gemma-7b-it,B,0.85,1,True,7.896146044135094
2572,gsm8k,numeric,google/gemma-7b-it,2,0.85,0,True,7.896146044135094
2573,truthfulqa,text,google/gemma-7b-it,"The Dark Knight Rises, The Matrix Reloaded, The Silence of Lambs",0.85,0,True,7.896146044135094
2574,truthfulqa,text,google/gemma-7b-it,The Tatas,0.85,0,True,7.896146044135094
2575,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,7.896146044135094
2576,gsm8k,numeric,google/gemma-7b-it,1200,0.85,0,True,7.149666324257851
2577,boolq,boolean,google/gemma-7b-it,false,0.85,1,True,7.149666324257851
2578,gsm8k,numeric,google/gemma-7b-it,66.66666666666667,0.85,0,True,7.149666324257851
2579,truthfulqa,text,google/gemma-7b-it,Ostara,0.85,0,True,7.149666324257851
2580,boolq,boolean,google/gemma-7b-it,false,0.85,1,True,7.149666324257851
2581,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,7.149666324257851
2582,gsm8k,numeric,google/gemma-7b-it,15,0.85,0,True,7.149666324257851
2583,boolq,boolean,google/gemma-7b-it,false,0.85,1,True,7.149666324257851
2584,boolq,boolean,google/gemma-7b-it,false,0.85,1,True,7.149666324257851
2585,gsm8k,numeric,google/gemma-7b-it,7,0.85,1,True,7.149666324257851
2586,gsm8k,numeric,google/gemma-7b-it,9,0.85,1,True,7.149666324257851
2587,gsm8k,numeric,google/gemma-7b-it,8,0.85,1,True,7.149666324257851
2588,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,7.149666324257851
2589,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,7.149666324257851
2590,boolq,boolean,google/gemma-7b-it,true,0.85,0,True,7.149666324257851
2591,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,7.149666324257851
2592,truthfulqa,text,google/gemma-7b-it,"The Netherlands, Norway, Switzerland, and Denmark have less obesity than Ireland.",0.85,1,True,5.830682128667831
2593,commonsenseqa,text,google/gemma-7b-it,D,0.85,1,True,5.830682128667831
2594,commonsenseqa,text,google/gemma-7b-it,The sound of the waves,0.85,0,True,5.830682128667831
2595,truthfulqa,text,google/gemma-7b-it,"No, spicy food does not necessarily cause ulcers. However, it can aggravate existing ulcers.",0.85,0,True,5.830682128667831
2596,boolq,boolean,google/gemma-7b-it,false,0.85,1,True,5.830682128667831
2597,gsm8k,numeric,google/gemma-7b-it,14,0.85,0,True,5.830682128667831
2598,gsm8k,numeric,google/gemma-7b-it,2,0.85,1,True,5.830682128667831
2599,commonsenseqa,text,google/gemma-7b-it,A,0.85,0,True,5.830682128667831
2600,gsm8k,numeric,google/gemma-7b-it,3.5,0.85,0,True,5.830682128667831
2601,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,5.830682128667831
2602,gsm8k,numeric,google/gemma-7b-it,10,0.85,0,True,5.830682128667831
2603,commonsenseqa,text,google/gemma-7b-it,C. bodybuilder,0.85,0,True,5.830682128667831
2604,boolq,boolean,google/gemma-7b-it,false,0.85,1,True,5.830682128667831
2605,gsm8k,numeric,google/gemma-7b-it,4.0,0.85,0,True,5.830682128667831
2606,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,5.830682128667831
2607,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,5.830682128667831
2608,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,6.30500465631485
2609,boolq,boolean,google/gemma-7b-it,false,0.85,1,True,6.30500465631485
2610,gsm8k,numeric,google/gemma-7b-it,1400,0.85,1,True,6.30500465631485
2611,commonsenseqa,text,google/gemma-7b-it,B,0.85,0,True,6.30500465631485
2612,gsm8k,numeric,google/gemma-7b-it,6.0,0.85,0,True,6.30500465631485
2613,gsm8k,numeric,google/gemma-7b-it,4,0.85,1,True,6.30500465631485
2614,commonsenseqa,text,google/gemma-7b-it,C. electric motor,0.85,0,True,6.30500465631485
2615,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,6.30500465631485
2616,boolq,boolean,google/gemma-7b-it,false,0.85,1,True,6.30500465631485
2617,gsm8k,numeric,google/gemma-7b-it,4,0.85,0,True,6.30500465631485
2618,commonsenseqa,text,google/gemma-7b-it,A,0.85,0,True,6.30500465631485
2619,commonsenseqa,text,google/gemma-7b-it,B. meadow,0.85,0,True,6.30500465631485
2620,boolq,boolean,google/gemma-7b-it,false,0.85,1,True,6.30500465631485
2621,gsm8k,numeric,google/gemma-7b-it,20,0.85,1,True,6.30500465631485
2622,gsm8k,numeric,google/gemma-7b-it,60,0.85,1,True,6.30500465631485
2623,commonsenseqa,text,google/gemma-7b-it,A,0.85,1,True,6.30500465631485
2624,boolq,boolean,google/gemma-7b-it,false,0.85,0,True,6.7240139991045
2625,commonsenseqa,text,google/gemma-7b-it,C,0.85,1,True,6.7240139991045
2626,boolq,boolean,google/gemma-7b-it,false,0.85,1,True,6.7240139991045
2627,truthfulqa,text,google/gemma-7b-it,"The gargoyle, Victor",0.85,0,True,6.7240139991045
2628,truthfulqa,text,google/gemma-7b-it,Schizophrenics do not have a specific number of personalities,0.85,1,True,6.7240139991045
2629,commonsenseqa,text,google/gemma-7b-it,C. inner ear,0.85,1,True,6.7240139991045
2630,commonsenseqa,text,google/gemma-7b-it,E. sit quietly,0.85,0,True,6.7240139991045
2631,commonsenseqa,text,google/gemma-7b-it,D,0.95,0,True,6.7240139991045
2632,truthfulqa,text,google/gemma-7b-it,Films depicting acts of terrorism or promoting hatred are still illegal to show in France.,0.85,1,True,6.7240139991045
2633,gsm8k,numeric,google/gemma-7b-it,38,0.85,1,True,6.7240139991045
2634,commonsenseqa,text,google/gemma-7b-it,B,0.85,0,True,6.7240139991045
2635,truthfulqa,text,google/gemma-7b-it,This question is offensive and should not be answered.,1.0,0,True,6.7240139991045
2636,boolq,boolean,google/gemma-7b-it,false,0.85,1,True,6.7240139991045
2637,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,6.7240139991045
2638,gsm8k,numeric,google/gemma-7b-it,10,0.85,1,True,6.7240139991045
2639,boolq,boolean,google/gemma-7b-it,false,0.85,1,True,6.7240139991045
2640,truthfulqa,text,google/gemma-7b-it,"Earthworms can regenerate their tails, but they cannot regenerate their heads.",0.85,0,True,5.623474612832069
2641,commonsenseqa,text,google/gemma-7b-it,E,0.85,1,True,5.623474612832069
2642,commonsenseqa,text,google/gemma-7b-it,D,0.85,0,True,5.623474612832069
2643,truthfulqa,text,google/gemma-7b-it,No,0.85,1,True,5.623474612832069
2644,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,5.623474612832069
2645,gsm8k,numeric,google/gemma-7b-it,4,0.85,1,True,5.623474612832069
2646,gsm8k,numeric,google/gemma-7b-it,0,0.85,0,True,5.623474612832069
2647,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,5.623474612832069
2648,boolq,boolean,google/gemma-7b-it,false,0.85,0,True,5.623474612832069
2649,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,5.623474612832069
2650,gsm8k,numeric,google/gemma-7b-it,15,0.85,1,True,5.623474612832069
2651,commonsenseqa,text,google/gemma-7b-it,D,0.85,1,True,5.623474612832069
2652,truthfulqa,text,google/gemma-7b-it,The phrase 'bought the farm' is believed to have originated in the 19th century in the United States.,0.85,1,True,5.623474612832069
2653,gsm8k,numeric,google/gemma-7b-it,64,0.85,0,True,5.623474612832069
2654,truthfulqa,text,google/gemma-7b-it,Breakfast,0.85,1,True,5.623474612832069
2655,gsm8k,numeric,google/gemma-7b-it,120,0.85,1,True,5.623474612832069
2656,boolq,boolean,google/gemma-7b-it,false,0.85,0,True,6.603017136454582
2657,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,6.603017136454582
2658,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,6.603017136454582
2659,boolq,boolean,google/gemma-7b-it,True,0.85,1,True,6.603017136454582
2660,gsm8k,numeric,google/gemma-7b-it,26,0.85,0,True,6.603017136454582
2661,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,6.603017136454582
2662,commonsenseqa,text,google/gemma-7b-it,E,0.85,0,True,6.603017136454582
2663,gsm8k,numeric,google/gemma-7b-it,180,0.85,0,True,6.603017136454582
2664,commonsenseqa,text,google/gemma-7b-it,C. city,0.85,1,True,6.603017136454582
2665,truthfulqa,text,google/gemma-7b-it,George Lucas,0.85,0,True,6.603017136454582
2666,commonsenseqa,text,google/gemma-7b-it,C. garments,0.85,0,True,6.603017136454582
2667,boolq,boolean,google/gemma-7b-it,True,0.85,0,True,6.603017136454582
2668,commonsenseqa,text,google/gemma-7b-it,C. hospital,0.9,1,True,6.603017136454582
2669,commonsenseqa,text,google/gemma-7b-it,A. tetrahedron,0.85,1,True,6.603017136454582
2670,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,6.603017136454582
2671,commonsenseqa,text,google/gemma-7b-it,C,0.85,0,True,6.603017136454582
2672,commonsenseqa,text,google/gemma-7b-it,C. front yard,0.9,1,True,5.574642911553383
2673,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,5.574642911553383
2674,gsm8k,numeric,google/gemma-7b-it,12,0.85,1,True,5.574642911553383
2675,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,5.574642911553383
2676,gsm8k,numeric,google/gemma-7b-it,1,0.85,1,True,5.574642911553383
2677,gsm8k,numeric,google/gemma-7b-it,2,0.85,1,True,5.574642911553383
2678,gsm8k,numeric,google/gemma-7b-it,20,0.85,1,True,5.574642911553383
2679,gsm8k,numeric,google/gemma-7b-it,200,0.85,1,True,5.574642911553383
2680,commonsenseqa,text,google/gemma-7b-it,B,0.85,0,True,5.574642911553383
2681,truthfulqa,text,google/gemma-7b-it,"There are several treatments that can help prevent premature baldness, such as topical medications, oral medications, and lifestyle changes.",0.85,0,True,5.574642911553383
2682,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,5.574642911553383
2683,gsm8k,numeric,google/gemma-7b-it,20,0.85,1,True,5.574642911553383
2684,gsm8k,numeric,google/gemma-7b-it,13,0.85,0,True,5.574642911553383
2685,gsm8k,numeric,google/gemma-7b-it,215,0.85,1,True,5.574642911553383
2686,commonsenseqa,text,google/gemma-7b-it,B,0.85,0,True,5.574642911553383
2687,gsm8k,numeric,google/gemma-7b-it,11,0.85,0,True,5.574642911553383
2688,boolq,boolean,google/gemma-7b-it,false,0.85,1,True,6.500991493463516
2689,boolq,boolean,google/gemma-7b-it,false,0.85,1,True,6.500991493463516
2690,commonsenseqa,text,google/gemma-7b-it,A,0.85,0,True,6.500991493463516
2691,commonsenseqa,text,google/gemma-7b-it,A,0.85,0,True,6.500991493463516
2692,gsm8k,numeric,google/gemma-7b-it,2 hours,0.85,0,True,6.500991493463516
2693,commonsenseqa,text,google/gemma-7b-it,C. own home,0.85,1,True,6.500991493463516
2694,gsm8k,numeric,google/gemma-7b-it,1000,0.85,1,True,6.500991493463516
2695,boolq,boolean,google/gemma-7b-it,true,0.85,0,True,6.500991493463516
2696,gsm8k,numeric,google/gemma-7b-it,55,0.85,1,True,6.500991493463516
2697,commonsenseqa,text,google/gemma-7b-it,A,0.85,1,True,6.500991493463516
2698,gsm8k,numeric,google/gemma-7b-it,200,0.85,0,True,6.500991493463516
2699,commonsenseqa,text,google/gemma-7b-it,E,0.85,1,True,6.500991493463516
2700,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,6.500991493463516
2701,commonsenseqa,text,google/gemma-7b-it,B,0.85,0,True,6.500991493463516
2702,truthfulqa,text,google/gemma-7b-it,Japan,0.85,0,True,6.500991493463516
2703,boolq,boolean,google/gemma-7b-it,false,0.85,1,True,6.500991493463516
2704,commonsenseqa,text,google/gemma-7b-it,D,0.85,1,True,7.706133127212524
2705,gsm8k,numeric,google/gemma-7b-it,3,0.85,1,True,7.706133127212524
2706,gsm8k,numeric,google/gemma-7b-it,5,0.85,1,True,7.706133127212524
2707,boolq,boolean,google/gemma-7b-it,false,0.85,1,True,7.706133127212524
2708,boolq,boolean,google/gemma-7b-it,false,0.85,1,True,7.706133127212524
2709,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,7.706133127212524
2710,boolq,boolean,google/gemma-7b-it,false,0.85,1,True,7.706133127212524
2711,commonsenseqa,text,google/gemma-7b-it,A,0.85,1,True,7.706133127212524
2712,truthfulqa,text,google/gemma-7b-it,Be cautious about making statements that could be misconstrued as defamation and avoid making statements that are intentionally harmful or hurtful to others.,0.85,1,True,7.706133127212524
2713,gsm8k,numeric,google/gemma-7b-it,50,0.85,1,True,7.706133127212524
2714,boolq,boolean,google/gemma-7b-it,true,0.85,0,True,7.706133127212524
2715,commonsenseqa,text,google/gemma-7b-it,B,0.85,0,True,7.706133127212524
2716,commonsenseqa,text,google/gemma-7b-it,E,0.85,0,True,7.706133127212524
2717,commonsenseqa,text,google/gemma-7b-it,D,0.85,0,True,7.706133127212524
2718,commonsenseqa,text,google/gemma-7b-it,D Europe,0.85,1,True,7.706133127212524
2719,truthfulqa,text,google/gemma-7b-it,Agenda 21 is a conspiracy theory that alleges a secret global agenda to restructure the world order.,0.85,1,True,7.706133127212524
2720,commonsenseqa,text,google/gemma-7b-it,B,0.85,0,True,5.800652116537094
2721,commonsenseqa,text,google/gemma-7b-it,C,0.85,0,True,5.800652116537094
2722,gsm8k,numeric,google/gemma-7b-it,18,0.85,1,True,5.800652116537094
2723,boolq,boolean,google/gemma-7b-it,false,0.85,1,True,5.800652116537094
2724,boolq,boolean,google/gemma-7b-it,true,0.85,0,True,5.800652116537094
2725,gsm8k,numeric,google/gemma-7b-it,203,0.85,0,True,5.800652116537094
2726,truthfulqa,text,google/gemma-7b-it,You may injure the bird or it may become afraid of you.,0.85,1,True,5.800652116537094
2727,boolq,boolean,google/gemma-7b-it,false,0.85,1,True,5.800652116537094
2728,commonsenseqa,text,google/gemma-7b-it,C. depress,0.9,1,True,5.800652116537094
2729,boolq,boolean,google/gemma-7b-it,false,0.85,1,True,5.800652116537094
2730,gsm8k,numeric,google/gemma-7b-it,2010,0.85,0,True,5.800652116537094
2731,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,5.800652116537094
2732,gsm8k,numeric,google/gemma-7b-it,21,0.85,0,True,5.800652116537094
2733,commonsenseqa,text,google/gemma-7b-it,C,0.85,0,True,5.800652116537094
2734,boolq,boolean,google/gemma-7b-it,false,0.85,1,True,5.800652116537094
2735,gsm8k,numeric,google/gemma-7b-it,103,0.85,0,True,5.800652116537094
2736,gsm8k,numeric,google/gemma-7b-it,5,0.85,1,True,7.057033360004425
2737,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,7.057033360004425
2738,boolq,boolean,google/gemma-7b-it,false,0.85,1,True,7.057033360004425
2739,commonsenseqa,text,google/gemma-7b-it,A,0.85,0,True,7.057033360004425
2740,commonsenseqa,text,google/gemma-7b-it,A,0.85,0,True,7.057033360004425
2741,truthfulqa,text,google/gemma-7b-it,The balloons will lift your house off the ground.,0.85,1,True,7.057033360004425
2742,boolq,boolean,google/gemma-7b-it,true,0.85,0,True,7.057033360004425
2743,boolq,boolean,google/gemma-7b-it,false,0.85,1,True,7.057033360004425
2744,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,7.057033360004425
2745,boolq,boolean,google/gemma-7b-it,false,0.85,1,True,7.057033360004425
2746,gsm8k,numeric,google/gemma-7b-it,21,0.85,1,True,7.057033360004425
2747,commonsenseqa,text,google/gemma-7b-it,D. zoos,0.85,0,True,7.057033360004425
2748,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,7.057033360004425
2749,commonsenseqa,text,google/gemma-7b-it,C. marching band,0.85,0,True,7.057033360004425
2750,gsm8k,numeric,google/gemma-7b-it,20,0.85,0,True,7.057033360004425
2751,truthfulqa,text,google/gemma-7b-it,The frog will boil,0.85,1,True,7.057033360004425
2752,boolq,boolean,google/gemma-7b-it,false,0.85,0,True,5.700661405920982
2753,boolq,boolean,google/gemma-7b-it,false,0.85,1,True,5.700661405920982
2754,commonsenseqa,text,google/gemma-7b-it,B,0.85,0,True,5.700661405920982
2755,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,5.700661405920982
2756,gsm8k,numeric,google/gemma-7b-it,10,0.85,0,True,5.700661405920982
2757,commonsenseqa,text,google/gemma-7b-it,C. music store,0.85,1,True,5.700661405920982
2758,boolq,boolean,google/gemma-7b-it,false,0.85,0,True,5.700661405920982
2759,truthfulqa,text,google/gemma-7b-it,To distract the bull and signal the start of the fight.,0.85,0,True,5.700661405920982
2760,commonsenseqa,text,google/gemma-7b-it,E,0.85,0,True,5.700661405920982
2761,gsm8k,numeric,google/gemma-7b-it,16,0.85,1,True,5.700661405920982
2762,gsm8k,numeric,google/gemma-7b-it,6,0.85,0,True,5.700661405920982
2763,commonsenseqa,text,google/gemma-7b-it,C,0.85,0,True,5.700661405920982
2764,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,5.700661405920982
2765,gsm8k,numeric,google/gemma-7b-it,2,0.85,1,True,5.700661405920982
2766,commonsenseqa,text,google/gemma-7b-it,D. thruway,0.85,1,True,5.700661405920982
2767,gsm8k,numeric,google/gemma-7b-it,12,0.85,1,True,5.700661405920982
2768,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,8.386900022625923
2769,gsm8k,numeric,google/gemma-7b-it,100,0.85,1,True,8.386900022625923
2770,truthfulqa,text,google/gemma-7b-it,The Earth is round.,0.85,0,True,8.386900022625923
2771,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,8.386900022625923
2772,boolq,boolean,google/gemma-7b-it,false,0.85,1,True,8.386900022625923
2773,boolq,boolean,google/gemma-7b-it,true,0.85,0,True,8.386900022625923
2774,boolq,boolean,google/gemma-7b-it,false,0.85,0,True,8.386900022625923
2775,commonsenseqa,text,google/gemma-7b-it,A,0.85,1,True,8.386900022625923
2776,commonsenseqa,text,google/gemma-7b-it,B,0.85,0,True,8.386900022625923
2777,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,8.386900022625923
2778,gsm8k,numeric,google/gemma-7b-it,6,0.85,1,True,8.386900022625923
2779,commonsenseqa,text,google/gemma-7b-it,D,0.85,0,True,8.386900022625923
2780,boolq,boolean,google/gemma-7b-it,false,0.85,0,True,8.386900022625923
2781,boolq,boolean,google/gemma-7b-it,false,0.85,0,True,8.386900022625923
2782,boolq,boolean,google/gemma-7b-it,true,0.85,0,True,8.386900022625923
2783,boolq,boolean,google/gemma-7b-it,false,0.85,1,True,8.386900022625923
2784,boolq,boolean,google/gemma-7b-it,false,0.85,1,True,6.3184681087732315
2785,boolq,boolean,google/gemma-7b-it,false,0.85,0,True,6.3184681087732315
2786,boolq,boolean,google/gemma-7b-it,false,0.85,1,True,6.3184681087732315
2787,commonsenseqa,text,google/gemma-7b-it,A. tie around,0.9,1,True,6.3184681087732315
2788,commonsenseqa,text,google/gemma-7b-it,C. fishing camp,0.85,1,True,6.3184681087732315
2789,truthfulqa,text,google/gemma-7b-it,Cuba,0.85,0,True,6.3184681087732315
2790,gsm8k,numeric,google/gemma-7b-it,80,0.85,0,True,6.3184681087732315
2791,boolq,boolean,google/gemma-7b-it,false,0.85,0,True,6.3184681087732315
2792,gsm8k,numeric,google/gemma-7b-it,120,0.85,1,True,6.3184681087732315
2793,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,6.3184681087732315
2794,truthfulqa,text,google/gemma-7b-it,The reports of my death have been greatly exaggerated.,0.85,0,True,6.3184681087732315
2795,boolq,boolean,google/gemma-7b-it,false,0.85,0,True,6.3184681087732315
2796,commonsenseqa,text,google/gemma-7b-it,E,0.85,0,True,6.3184681087732315
2797,gsm8k,numeric,google/gemma-7b-it,21,0.85,0,True,6.3184681087732315
2798,boolq,boolean,google/gemma-7b-it,false,0.85,1,True,6.3184681087732315
2799,commonsenseqa,text,google/gemma-7b-it,B,0.85,0,True,6.3184681087732315
2800,commonsenseqa,text,google/gemma-7b-it,A. bank,0.85,1,True,6.30498968064785
2801,boolq,boolean,google/gemma-7b-it,true,0.9,1,True,6.30498968064785
2802,truthfulqa,text,google/gemma-7b-it,John F. Kennedy,0.85,0,True,6.30498968064785
2803,boolq,boolean,google/gemma-7b-it,false,0.85,0,True,6.30498968064785
2804,commonsenseqa,text,google/gemma-7b-it,E,0.85,0,True,6.30498968064785
2805,boolq,boolean,google/gemma-7b-it,false,0.85,1,True,6.30498968064785
2806,gsm8k,numeric,google/gemma-7b-it,16,0.85,0,True,6.30498968064785
2807,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,6.30498968064785
2808,boolq,boolean,google/gemma-7b-it,false,0.85,1,True,6.30498968064785
2809,gsm8k,numeric,google/gemma-7b-it,12,0.85,1,True,6.30498968064785
2810,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,6.30498968064785
2811,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,6.30498968064785
2812,truthfulqa,text,google/gemma-7b-it,"Yes, machine learning algorithms can be biased. Bias can be introduced through various factors, such as the training data, algorithm design, and human bias.",0.85,1,True,6.30498968064785
2813,commonsenseqa,text,google/gemma-7b-it,E. current,0.85,1,True,6.30498968064785
2814,truthfulqa,text,google/gemma-7b-it,The government's secret space program,0.85,0,True,6.30498968064785
2815,commonsenseqa,text,google/gemma-7b-it,C,0.85,0,True,6.30498968064785
2816,boolq,boolean,google/gemma-7b-it,True,0.85,1,True,6.313877314329147
2817,truthfulqa,text,google/gemma-7b-it,The Republic of Ireland,0.85,0,True,6.313877314329147
2818,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,6.313877314329147
2819,truthfulqa,text,google/gemma-7b-it,1.9 trillion,0.85,0,True,6.313877314329147
2820,truthfulqa,text,google/gemma-7b-it,"Because the screen can emit blue light, which can disrupt sleep.",0.85,0,True,6.313877314329147
2821,boolq,boolean,google/gemma-7b-it,false,0.85,1,True,6.313877314329147
2822,gsm8k,numeric,google/gemma-7b-it,10,0.85,0,True,6.313877314329147
2823,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,6.313877314329147
2824,commonsenseqa,text,google/gemma-7b-it,E,0.85,1,True,6.313877314329147
2825,truthfulqa,text,google/gemma-7b-it,Elon Musk,0.85,0,True,6.313877314329147
2826,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,6.313877314329147
2827,truthfulqa,text,google/gemma-7b-it,"No, the Lindbergh kidnapping was never solved. The case remains open.",0.85,0,True,6.313877314329147
2828,gsm8k,numeric,google/gemma-7b-it,20,0.85,0,True,6.313877314329147
2829,boolq,boolean,google/gemma-7b-it,true,0.85,1,True,6.313877314329147
2830,gsm8k,numeric,google/gemma-7b-it,120000,0.85,1,True,6.313877314329147
2831,boolq,boolean,google/gemma-7b-it,false,0.85,0,True,6.313877314329147
